対象ID,編成,種族ID,Lv,記録済試行数,勝利数,勝率%,平均R,例外
rematch:floor-boss-340,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,340,100,100,100,2,
rematch:floor-boss-430,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,430,100,100,100,2.52,
rematch:floor-boss-430,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,430,100,100,100,2.8,
rematch:floor-boss-430,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,430,100,100,100,2.13,
rematch:floor-boss-520,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,520,100,100,100,2.12,
rematch:floor-boss-520,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,520,100,100,100,2.07,
rematch:floor-boss-520,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,520,100,100,100,2.01,
rematch:floor-boss-610,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,610,100,100,100,1.92,
rematch:floor-boss-610,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,610,100,100,100,1.72,
rematch:floor-boss-610,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,610,100,100,100,1.32,
rematch:floor-boss-690,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,690,100,100,100,6.25,
rematch:floor-boss-690,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,690,100,100,100,5.25,
rematch:floor-boss-690,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,690,100,100,100,5.41,
rematch:floor-boss-780,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,780,100,100,100,2.98,
rematch:floor-boss-780,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,780,100,100,100,2.37,
rematch:floor-boss-780,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,780,100,100,100,2.24,
rematch:floor-boss-870,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,870,100,100,100,2.77,
rematch:floor-boss-870,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,870,100,100,100,2.72,
rematch:floor-boss-870,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,870,100,100,100,2.73,
rematch:floor-boss-960,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,960,100,100,100,3.34,
rematch:floor-boss-960,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,960,100,100,100,3.19,
rematch:floor-boss-960,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,960,100,100,100,2.91,
corridor:5,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,50,100,100,100,2.17,
corridor:5,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,50,100,100,100,2.06,
corridor:5,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,50,100,100,100,2,
corridor:13,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,140,100,100,100,1.1,
corridor:13,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,140,100,100,100,1.07,
corridor:13,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,140,100,100,100,1.09,
corridor:21,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,230,100,100,100,2.23,
corridor:21,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,230,100,100,100,4.03,
corridor:21,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,230,100,99,99.0,5.41,
corridor:29,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,320,100,100,100,1.3,
corridor:29,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,320,100,100,100,1.2,
corridor:29,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,320,100,100,100,1.45,
corridor:37,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,410,100,100,100,1.83,
corridor:37,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,410,100,100,100,1.65,
corridor:37,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,410,100,100,100,1.17,
corridor:45,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,490,100,100,100,3.3,
corridor:45,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,490,100,100,100,6.09,
corridor:45,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,490,100,99,99.0,6.88,
corridor:53,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,580,100,100,100,1.35,
corridor:53,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,580,100,100,100,2,
corridor:53,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,580,100,100,100,2.03,
corridor:61,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,670,100,77,77.0,6.67,
corridor:61,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,670,100,95,95.0,3.7,
corridor:61,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,670,100,89,89.0,4.73,
corridor:69,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,760,100,100,100,3.55,
corridor:69,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,760,100,100,100,3.37,
corridor:69,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,760,100,99,99.0,4.26,
corridor:77,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,850,100,59,59.0,26.72,
corridor:77,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,850,100,99,99.0,12.9,
corridor:77,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,850,100,53,53.0,27.55,
corridor:77,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,850,100,97,97.0,14.18,
corridor:77,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,850,100,98,98.0,15.63,
corridor:85,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,940,100,44,44.0,9.53,
corridor:85,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,940,100,61,61.0,6.23,
corridor:85,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,940,100,2,2.0,11.43,
corridor:85,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,940,100,22,22.0,7.81,
corridor:85,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,940,100,11,11.0,9.33,
corridor:85,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,940,100,30,30.0,9.61,
corridor:85,【剣姫】ネメシア / 【剣姫】エヴェリア / 灰燭の呪術師セネラ / 鎖翼竜ヴェルグ,ch2_nemesia / ch2_everia / ch2_senela / ch2_velg,940,100,21,21.0,8.32,
corridor:85,原初不死鳥フェニクシア / 黒曜竜ヴァルグリム / 深淵海姫セイレーネ / 天帝麒麟セイラン,primordial_phoenix / earth_sovereign / time_dragon / celestial_kirin,940,100,87,87.0,13.66,
corridor:85,森羅王ケルヌンノス / 創世巨神ジェネゴリア / 機神アークノヴァ / 死界覇王モルディウス,forest_cernunnos / genesis_golem / dark_sovereign / death_lord,940,100,5,5.0,20.47,
corridor:85,天翔聖馬ペガシエル / 終環蛇ヨルムンガルド / 氷界皇ニヴルシア / 混沌魔皇カオスディア,celestial_pegasus / world_serpent / frost_sovereign / chaos_king,940,100,32,32.0,19.83,
corridor:85,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,940,100,1,1.0,12.38,
corridor:85,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,940,100,0,0,9.48,
corridor:85,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,940,100,0,0,6.43,
corridor:85,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,940,100,3,3.0,10.38,
corridor:85,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,940,100,8,8.0,10.4,
corridor:85,【夢境】モリナ / 【夢境】エルミゼ / 【縫兎】リッカ / 【縫兎】リンネ,ch2_morina / ch2_elmize / ch2_rikka / ch2_rinne,940,100,0,0,6.43,
corridor:85,【硝子】セリア / 【硝子】カルミア / 【聖翼】アウレ / 【聖翼】ノエル,ch2_seria / ch2_carmia / ch2_aure / ch2_noelle,940,100,0,0,3.51,
corridor:85,【硝子】セリア / 【硝子】カルミア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_seria / ch2_carmia / ch2_ferne / ch2_clarisse,940,100,0,0,11.28,
corridor:85,【双藤】ネヴィア / 【双藤】エルミナ / 【竜姫】ドラシア / 【竜姫】リュシエ,ch2_nevia / ch2_elmina / ch2_dracia / ch2_rucie,940,100,6,6.0,9.97,
corridor:85,【薬毒】ミレア / 【薬毒】ヴィオラ / 封書の小剣姫ルメア / 鎖翼竜ヴェルグ,ch2_mirea / ch2_viola / ch2_lumea / ch2_velg,940,100,0,0,4.67,
corridor:85,【聖翼】アウレ / 【聖翼】ノエル / 封書の小剣姫ルメア / 灰燭の呪術師セネラ,ch2_aure / ch2_noelle / ch2_lumea / ch2_senela,940,100,1,1.0,11.38,
corridor:93,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,6844,100,100,100,2,
corridor:93,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,6844,100,100,100,2.04,
corridor:93,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,6844,100,100,100,2.01,
corridor:101,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,7420,100,100,100,3.39,
corridor:101,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,7420,100,100,100,4.61,
corridor:101,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,7420,100,100,100,4,
corridor:109,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,8005,100,100,100,2.01,
corridor:109,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,8005,100,100,100,2.03,
corridor:109,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,8005,100,100,100,1.56,
team:5,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,120,100,100,100,1,
team:5,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,120,100,100,100,1,
team:5,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,120,100,100,100,1.44,
team:13,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,140,100,100,100,1,
team:13,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,140,100,100,100,1,
team:13,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,140,100,100,100,1.03,
team:21,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,230,100,100,100,1.72,
team:21,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,230,100,100,100,3,
team:21,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,230,100,100,100,2.25,
team:29,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,320,100,100,100,1.03,
team:29,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,320,100,100,100,1,
team:29,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,320,100,100,100,1.06,
team:37,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,410,100,100,100,2,
