"対象ID","編成ID","キャラ","種族ID","Lv","スキル1","スキル2","スキル3","スキル4","スキルID"
"corridor:9","8","【星刻】エイレーネ","ch2_eirene","90","失秒の星刃","凍星の封書","蒼刻・止まる秒針","蒼砂の再構成","ch2_eirene__rewind / ch2_eirene__silence / ch2_eirene__still / ch2_eirene__hourglass"
"corridor:9","8","【星刻】イリデル","ch2_iridelle","90","未明を拓く星剣","緋刻・裂ける時環","双刻の星環","未来への解呪","ch2_iridelle__future / ch2_iridelle__advance / ch2_iridelle__orbit / ch2_iridelle__dawn"
"corridor:9","6","【月狐】カグラ","ch2_kagura","90","緋月一閃","紅月の狐火刃","紅蓮の剣舞","姉狐の誓い","ch2_kagura__crescent / ch2_kagura__flame / ch2_kagura__dance / ch2_kagura__oath"
"corridor:9","6","【月狐】サヨ","ch2_sayo","90","宵待ちの舞","月露の禊","月下の双扇","蒼月の追い風","ch2_sayo__moon / ch2_sayo__purify / ch2_sayo__fans / ch2_sayo__wind"
"corridor:9","6","【双鐘】フェルネ","ch2_ferne","90","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:9","6","【双鐘】クラリス","ch2_clarisse","90","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:10","11","【剣姫】ネメシア","ch2_nemesia","110","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"corridor:10","11","【剣姫】エヴェリア","ch2_everia","110","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:10","11","【双鐘】フェルネ","ch2_ferne","110","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:10","11","【双鐘】クラリス","ch2_clarisse","110","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:10","7","【双藤】ネヴィア","ch2_nevia","110","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:10","7","【双藤】エルミナ","ch2_elmina","110","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:10","7","【聖翼】アウレ","ch2_aure","110","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:10","7","【聖翼】ノエル","ch2_noelle","110","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:10","0","【鏡侍女】リュネ","ch2_ryune","110","蒼鏡剣","鏡面の霜刃","湖鏡の庇護","曇りなき鏡","ch2_ryune__edge / ch2_ryune__frost / ch2_ryune__mirror / ch2_ryune__polish"
"corridor:10","0","【鏡侍女】ロゼ","ch2_rose","110","紅鏡砕き","薔薇の円舞","妹の強がり","紅鏡の号令","ch2_rose__shatter / ch2_rose__sweep / ch2_rose__courage / ch2_rose__chime"
"corridor:10","0","【聖翼】アウレ","ch2_aure","110","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:10","0","【聖翼】ノエル","ch2_noelle","110","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:11","4","【封鍵】メリオラ","ch2_meliora","120","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:11","4","【封鍵】エリゼル","ch2_elyselle","120","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:11","4","【薔薇】ノクテル","ch2_noctelle","120","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:11","4","【薔薇】オーリアン","ch2_auriane","120","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:11","9","【星糸】セレス","ch2_celes","120","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"corridor:11","9","【星糸】ルミナ","ch2_lumina","120","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"corridor:11","9","【誓姫】リリエット","ch2_lyriet","120","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"corridor:11","9","【誓姫】ロゼット","ch2_rosette","120","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"corridor:11","7","【双藤】ネヴィア","ch2_nevia","120","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:11","7","【双藤】エルミナ","ch2_elmina","120","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:11","7","【聖翼】アウレ","ch2_aure","120","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:11","7","【聖翼】ノエル","ch2_noelle","120","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:12","7","【双藤】ネヴィア","ch2_nevia","130","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:12","7","【双藤】エルミナ","ch2_elmina","130","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:12","7","【聖翼】アウレ","ch2_aure","130","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:12","7","【聖翼】ノエル","ch2_noelle","130","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:12","11","【剣姫】ネメシア","ch2_nemesia","130","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"corridor:12","11","【剣姫】エヴェリア","ch2_everia","130","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:12","11","【双鐘】フェルネ","ch2_ferne","130","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:12","11","【双鐘】クラリス","ch2_clarisse","130","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:12","1","【双雷】カリスタ","ch2_calista","130","蒼穹を貫く槍","蒼雷・鎧穿ち","雷槍の散華","蒼雷の纏装","ch2_calista__bolt / ch2_calista__pierce / ch2_calista__storm / ch2_calista__charge"
"corridor:12","1","【双雷】ソレーヌ","ch2_solenne","130","雷盾の押し返し","金雷・避雷の聖盾","黄金の帰雷","雷鳴の祓い","ch2_solenne__ground / ch2_solenne__aegis / ch2_solenne__grace / ch2_solenne__clear"
"corridor:12","1","【薬毒】ミレア","ch2_mirea","130","翠薬の調合","白百合の解毒","薬毒の抽出","翠晶の薬瓶","ch2_mirea__elixir / ch2_mirea__antidote / ch2_mirea__extract / ch2_mirea__bottle"
"corridor:12","1","【薬毒】ヴィオラ","ch2_viola","130","夜花の濃縮","毒花の花粉","癒し枯らし","紫花のヴェール","ch2_viola__distill / ch2_viola__pollen / ch2_viola__wilt / ch2_viola__petal"
"corridor:13","8","【返誓】ロスティア","ch2_rostia","140","誓盾の押し返し","黒盾・不退の城壁","帰還を待つ誓い","黒冠の祓い","ch2_rostia__rebuke / ch2_rostia__bastion / ch2_rostia__vow / ch2_rostia__clean"
"corridor:13","8","【返誓】アルテア","ch2_althea","140","返誓・紅剣一閃","偽りの誓い断ち","紅冠の剣雨","帰還の決意","ch2_althea__return / ch2_althea__sunder / ch2_althea__sweep / ch2_althea__resolve"
"corridor:13","8","【星刻】エイレーネ","ch2_eirene","140","失秒の星刃","凍星の封書","蒼刻・止まる秒針","蒼砂の再構成","ch2_eirene__rewind / ch2_eirene__silence / ch2_eirene__still / ch2_eirene__hourglass"
"corridor:13","8","【星刻】イリデル","ch2_iridelle","140","未明を拓く星剣","緋刻・裂ける時環","双刻の星環","未来への解呪","ch2_iridelle__future / ch2_iridelle__advance / ch2_iridelle__orbit / ch2_iridelle__dawn"
"corridor:13","9","【星糸】セレス","ch2_celes","140","星針の裁縫","加護の糸切り","星糸の仮縫い","星幕の仕立て","ch2_celes__needle / ch2_celes__unpick / ch2_celes__thread / ch2_celes__veil"
"corridor:13","9","【星糸】ルミナ","ch2_lumina","140","星刃・花舞","終幕の流星","星姫の礼","開演の合図","ch2_lumina__cut / ch2_lumina__shower / ch2_lumina__curtsy / ch2_lumina__rehearsal"
"corridor:13","9","【誓姫】リリエット","ch2_lyriet","140","誓剣・蒼き追討","蒼誓・凍てる切先","蒼刃の半月","退かぬ誓い","ch2_lyriet__oath / ch2_lyriet__frost / ch2_lyriet__arc / ch2_lyriet__rally"
"corridor:13","9","【誓姫】ロゼット","ch2_rosette","140","帰還の剣","紅盾の押し返し","紅誓・帰る場所","誓いの灯火","ch2_rosette__return / ch2_rosette__bash / ch2_rosette__bastion / ch2_rosette__shelter"
"corridor:13","4","【封鍵】メリオラ","ch2_meliora","140","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:13","4","【封鍵】エリゼル","ch2_elyselle","140","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:13","4","【薔薇】ノクテル","ch2_noctelle","140","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:13","4","【薔薇】オーリアン","ch2_auriane","140","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:14","4","【封鍵】メリオラ","ch2_meliora","150","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:14","4","【封鍵】エリゼル","ch2_elyselle","150","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:14","4","【薔薇】ノクテル","ch2_noctelle","150","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:14","4","【薔薇】オーリアン","ch2_auriane","150","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:14","7","【双藤】ネヴィア","ch2_nevia","150","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:14","7","【双藤】エルミナ","ch2_elmina","150","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:14","7","【聖翼】アウレ","ch2_aure","150","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:14","7","【聖翼】ノエル","ch2_noelle","150","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:14","8","【返誓】ロスティア","ch2_rostia","150","誓盾の押し返し","黒盾・不退の城壁","帰還を待つ誓い","黒冠の祓い","ch2_rostia__rebuke / ch2_rostia__bastion / ch2_rostia__vow / ch2_rostia__clean"
"corridor:14","8","【返誓】アルテア","ch2_althea","150","返誓・紅剣一閃","偽りの誓い断ち","紅冠の剣雨","帰還の決意","ch2_althea__return / ch2_althea__sunder / ch2_althea__sweep / ch2_althea__resolve"
"corridor:14","8","【星刻】エイレーネ","ch2_eirene","150","失秒の星刃","凍星の封書","蒼刻・止まる秒針","蒼砂の再構成","ch2_eirene__rewind / ch2_eirene__silence / ch2_eirene__still / ch2_eirene__hourglass"
"corridor:14","8","【星刻】イリデル","ch2_iridelle","150","未明を拓く星剣","緋刻・裂ける時環","双刻の星環","未来への解呪","ch2_iridelle__future / ch2_iridelle__advance / ch2_iridelle__orbit / ch2_iridelle__dawn"
"corridor:15","0","【鏡侍女】リュネ","ch2_ryune","160","蒼鏡剣","鏡面の霜刃","湖鏡の庇護","曇りなき鏡","ch2_ryune__edge / ch2_ryune__frost / ch2_ryune__mirror / ch2_ryune__polish"
"corridor:15","0","【鏡侍女】ロゼ","ch2_rose","160","紅鏡砕き","薔薇の円舞","妹の強がり","紅鏡の号令","ch2_rose__shatter / ch2_rose__sweep / ch2_rose__courage / ch2_rose__chime"
"corridor:15","0","【聖翼】アウレ","ch2_aure","160","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:15","0","【聖翼】ノエル","ch2_noelle","160","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:15","3","【霊符】シオン","ch2_shion","160","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
"corridor:15","3","【霊符】スイレン","ch2_suiren","160","霊灯の子守歌","還魂の小鈴","蒼鈴の残響","清鈴の響き","ch2_suiren__lullaby / ch2_suiren__bell / ch2_suiren__frost / ch2_suiren__wash"
"corridor:15","3","【日月】ルナリア","ch2_lunaria","160","欠月の追輪","月冥・欠けゆく夜","月蝕の魔力封じ","黒月の羽衣","ch2_lunaria__crescent / ch2_lunaria__waning / ch2_lunaria__eclipse / ch2_lunaria__mantle"
"corridor:15","3","【日月】ソラリア","ch2_solaria","160","白昼の天光","日輪・朝焼けの裁き","日輪の天蓋","巡る朝の祝福","ch2_solaria__zenith / ch2_solaria__sunrise / ch2_solaria__corona / ch2_solaria__renewal"
"corridor:15","1","【双雷】カリスタ","ch2_calista","160","蒼穹を貫く槍","蒼雷・鎧穿ち","雷槍の散華","蒼雷の纏装","ch2_calista__bolt / ch2_calista__pierce / ch2_calista__storm / ch2_calista__charge"
"corridor:15","1","【双雷】ソレーヌ","ch2_solenne","160","雷盾の押し返し","金雷・避雷の聖盾","黄金の帰雷","雷鳴の祓い","ch2_solenne__ground / ch2_solenne__aegis / ch2_solenne__grace / ch2_solenne__clear"
"corridor:15","1","【薬毒】ミレア","ch2_mirea","160","翠薬の調合","白百合の解毒","薬毒の抽出","翠晶の薬瓶","ch2_mirea__elixir / ch2_mirea__antidote / ch2_mirea__extract / ch2_mirea__bottle"
"corridor:15","1","【薬毒】ヴィオラ","ch2_viola","160","夜花の濃縮","毒花の花粉","癒し枯らし","紫花のヴェール","ch2_viola__distill / ch2_viola__pollen / ch2_viola__wilt / ch2_viola__petal"
"corridor:16","8","【返誓】ロスティア","ch2_rostia","170","誓盾の押し返し","黒盾・不退の城壁","帰還を待つ誓い","黒冠の祓い","ch2_rostia__rebuke / ch2_rostia__bastion / ch2_rostia__vow / ch2_rostia__clean"
"corridor:16","8","【返誓】アルテア","ch2_althea","170","返誓・紅剣一閃","偽りの誓い断ち","紅冠の剣雨","帰還の決意","ch2_althea__return / ch2_althea__sunder / ch2_althea__sweep / ch2_althea__resolve"
